date,store_id,store_name,region,product_id,product_name,category,sales,price,promotion,discount_pct,unit_cost,current_stock
2025-10-28,S003,Riverside Market,West,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-10-28,S003,Riverside Market,West,P004,Performance Tee,Apparel,20,29,0,0,9,800
2025-10-29,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,12,79,0,0,34,620
2025-10-29,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,15,59,0,0,22,480
2025-10-29,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,12,49,0,0,18,350
2025-10-29,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,20,29,0,0,9,800
2025-10-29,S002,Mall Express,South,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-10-29,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,12,59,0,0,22,480
2025-10-29,S002,Mall Express,South,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-10-29,S002,Mall Express,South,P004,Performance Tee,Apparel,15,29,0,0,9,800
2025-10-29,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,12,79,0,0,34,620
2025-10-29,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-10-29,S003,Riverside Market,West,P003,Urban Backpack,Accessories,21,49,0,0,18,350
2025-10-29,S003,Riverside Market,West,P004,Performance Tee,Apparel,19,29,0,0,9,800
2025-10-30,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,11,79,0,0,34,620
2025-10-30,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,13,59,0,0,22,480
2025-10-30,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,15,49,0,0,18,350
2025-10-30,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,18,29,0,0,9,800
2025-10-30,S002,Mall Express,South,P001,Classic Sneakers,Footwear,11,79,0,0,34,620
2025-10-30,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,13,59,0,0,22,480
2025-10-30,S002,Mall Express,South,P003,Urban Backpack,Accessories,17,49,0,0,18,350
2025-10-30,S002,Mall Express,South,P004,Performance Tee,Apparel,23,29,0,0,9,800
2025-10-30,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,15,79,0,0,34,620
2025-10-30,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,12,59,0,0,22,480
2025-10-30,S003,Riverside Market,West,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-10-30,S003,Riverside Market,West,P004,Performance Tee,Apparel,27,29,0,0,9,800
2025-10-31,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,15,79,0,0,34,620
2025-10-31,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,14,59,0,0,22,480
2025-10-31,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,21,49,0,0,18,350
2025-10-31,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,23,29,0,0,9,800
2025-10-31,S002,Mall Express,South,P001,Classic Sneakers,Footwear,11,79,0,0,34,620
2025-10-31,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,9,59,0,0,22,480
2025-10-31,S002,Mall Express,South,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-10-31,S002,Mall Express,South,P004,Performance Tee,Apparel,17,29,0,0,9,800
2025-10-31,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,13,79,0,0,34,620
2025-10-31,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,21,59,0,0,22,480
2025-10-31,S003,Riverside Market,West,P003,Urban Backpack,Accessories,20,49,0,0,18,350
2025-10-31,S003,Riverside Market,West,P004,Performance Tee,Apparel,20,29,0,0,9,800
2025-11-01,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,9,79,0,0,34,620
2025-11-01,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,10,59,0,0,22,480
2025-11-01,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,15,49,0,0,18,350
2025-11-01,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,29,29,0,0,9,800
2025-11-01,S002,Mall Express,South,P001,Classic Sneakers,Footwear,17,79,0,0,34,620
2025-11-01,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,18,59,0,0,22,480
2025-11-01,S002,Mall Express,South,P003,Urban Backpack,Accessories,22,49,0,0,18,350
2025-11-01,S002,Mall Express,South,P004,Performance Tee,Apparel,26,29,0,0,9,800
2025-11-01,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,16,79,0,0,34,620
2025-11-01,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,24,59,0,0,22,480
2025-11-01,S003,Riverside Market,West,P003,Urban Backpack,Accessories,25,49,0,0,18,350
2025-11-01,S003,Riverside Market,West,P004,Performance Tee,Apparel,22,29,0,0,9,800
2025-11-02,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,15,79,0,0,34,620
2025-11-02,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,10,59,0,0,22,480
2025-11-02,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-11-02,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,20,29,0,0,9,800
2025-11-02,S002,Mall Express,South,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-11-02,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,14,59,0,0,22,480
2025-11-02,S002,Mall Express,South,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-11-02,S002,Mall Express,South,P004,Performance Tee,Apparel,23,29,0,0,9,800
2025-11-02,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,19,79,0,0,34,620
2025-11-02,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,20,59,0,0,22,480
2025-11-02,S003,Riverside Market,West,P003,Urban Backpack,Accessories,26,49,0,0,18,350
2025-11-02,S003,Riverside Market,West,P004,Performance Tee,Apparel,32,29,0,0,9,800
2025-11-03,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-11-03,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,21,50.15,1,15,22,480
2025-11-03,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,13,49,0,0,18,350
2025-11-03,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,19,29,0,0,9,800
2025-11-03,S002,Mall Express,South,P001,Classic Sneakers,Footwear,8,79,0,0,34,620
2025-11-03,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,23,50.15,1,15,22,480
2025-11-03,S002,Mall Express,South,P003,Urban Backpack,Accessories,21,49,0,0,18,350
2025-11-03,S002,Mall Express,South,P004,Performance Tee,Apparel,24,29,0,0,9,800
2025-11-03,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,13,79,0,0,34,620
2025-11-03,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,26,50.15,1,15,22,480
2025-11-03,S003,Riverside Market,West,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-11-03,S003,Riverside Market,West,P004,Performance Tee,Apparel,21,29,0,0,9,800
2025-11-04,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,11,79,0,0,34,620
2025-11-04,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,21,50.15,1,15,22,480
2025-11-04,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,23,49,0,0,18,350
2025-11-04,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,22,29,0,0,9,800
2025-11-04,S002,Mall Express,South,P001,Classic Sneakers,Footwear,8,79,0,0,34,620
2025-11-04,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,18,50.15,1,15,22,480
2025-11-04,S002,Mall Express,South,P003,Urban Backpack,Accessories,14,49,0,0,18,350
2025-11-04,S002,Mall Express,South,P004,Performance Tee,Apparel,21,29,0,0,9,800
2025-11-04,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-11-04,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,28,50.15,1,15,22,480
2025-11-04,S003,Riverside Market,West,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-11-04,S003,Riverside Market,West,P004,Performance Tee,Apparel,25,29,0,0,9,800
2025-11-05,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-11-05,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,20,50.15,1,15,22,480
2025-11-05,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,13,49,0,0,18,350
2025-11-05,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,20,29,0,0,9,800
2025-11-05,S002,Mall Express,South,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-11-05,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,21,50.15,1,15,22,480
2025-11-05,S002,Mall Express,South,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-11-05,S002,Mall Express,South,P004,Performance Tee,Apparel,23,29,0,0,9,800
2025-11-05,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,12,79,0,0,34,620
2025-11-05,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,26,50.15,1,15,22,480
2025-11-05,S003,Riverside Market,West,P003,Urban Backpack,Accessories,21,49,0,0,18,350
2025-11-05,S003,Riverside Market,West,P004,Performance Tee,Apparel,28,29,0,0,9,800
2025-11-06,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,1,79,0,0,34,620
2025-11-06,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,17,50.15,1,15,22,480
2025-11-06,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,20,49,0,0,18,350
2025-11-06,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,12,29,0,0,9,800
2025-11-06,S002,Mall Express,South,P001,Classic Sneakers,Footwear,16,79,0,0,34,620
2025-11-06,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,22,50.15,1,15,22,480
2025-11-06,S002,Mall Express,South,P003,Urban Backpack,Accessories,12,49,0,0,18,350
2025-11-06,S002,Mall Express,South,P004,Performance Tee,Apparel,23,29,0,0,9,800
2025-11-06,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-11-06,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,21,50.15,1,15,22,480
2025-11-06,S003,Riverside Market,West,P003,Urban Backpack,Accessories,24,49,0,0,18,350
2025-11-06,S003,Riverside Market,West,P004,Performance Tee,Apparel,22,29,0,0,9,800
2025-11-07,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,11,67.15,1,15,34,620
2025-11-07,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
2025-11-07,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-11-07,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,19,29,0,0,9,800
2025-11-07,S002,Mall Express,South,P001,Classic Sneakers,Footwear,14,67.15,1,15,34,620
2025-11-07,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,14,59,0,0,22,480
2025-11-07,S002,Mall Express,South,P003,Urban Backpack,Accessories,23,49,0,0,18,350
2025-11-07,S002,Mall Express,South,P004,Performance Tee,Apparel,18,29,0,0,9,800
2025-11-07,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,15,67.15,1,15,34,620
2025-11-07,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,20,59,0,0,22,480
2025-11-07,S003,Riverside Market,West,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-11-07,S003,Riverside Market,West,P004,Performance Tee,Apparel,23,29,0,0,9,800
2025-11-08,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,19,67.15,1,15,34,620
2025-11-08,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,15,59,0,0,22,480
2025-11-08,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,13,49,0,0,18,350
2025-11-08,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,24,29,0,0,9,800
2025-11-08,S002,Mall Express,South,P001,Classic Sneakers,Footwear,25,67.15,1,15,34,620
2025-11-08,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,25,59,0,0,22,480
2025-11-08,S002,Mall Express,South,P003,Urban Backpack,Accessories,22,49,0,0,18,350
2025-11-08,S002,Mall Express,South,P004,Performance Tee,Apparel,27,29,0,0,9,800
2025-11-08,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,28,67.15,1,15,34,620
2025-11-08,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-11-08,S003,Riverside Market,West,P003,Urban Backpack,Accessories,26,49,0,0,18,350
2025-11-08,S003,Riverside Market,West,P004,Performance Tee,Apparel,23,29,0,0,9,800
2025-11-09,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,17,67.15,1,15,34,620
2025-11-09,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,17,59,0,0,22,480
2025-11-09,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,16,49,0,0,18,350
2025-11-09,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,24,29,0,0,9,800
2025-11-09,S002,Mall Express,South,P001,Classic Sneakers,Footwear,26,67.15,1,15,34,620
2025-11-09,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,18,59,0,0,22,480
2025-11-09,S002,Mall Express,South,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-11-09,S002,Mall Express,South,P004,Performance Tee,Apparel,21,29,0,0,9,800
2025-11-09,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,24,67.15,1,15,34,620
2025-11-09,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
2025-11-09,S003,Riverside Market,West,P003,Urban Backpack,Accessories,22,49,0,0,18,350
2025-11-09,S003,Riverside Market,West,P004,Performance Tee,Apparel,30,29,0,0,9,800
2025-11-10,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,15,67.15,1,15,34,620
2025-11-10,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,14,59,0,0,22,480
2025-11-10,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-11-10,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,16,29,0,0,9,800
2025-11-10,S002,Mall Express,South,P001,Classic Sneakers,Footwear,15,67.15,1,15,34,620
2025-11-10,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,14,59,0,0,22,480
2025-11-10,S002,Mall Express,South,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-11-10,S002,Mall Express,South,P004,Performance Tee,Apparel,25,29,0,0,9,800
2025-11-10,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,17,67.15,1,15,34,620
2025-11-10,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,14,59,0,0,22,480
2025-11-10,S003,Riverside Market,West,P003,Urban Backpack,Accessories,24,49,0,0,18,350
2025-11-10,S003,Riverside Market,West,P004,Performance Tee,Apparel,24,29,0,0,9,800
2025-11-11,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,6,79,0,0,34,620
2025-11-11,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,12,59,0,0,22,480
2025-11-11,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,13,49,0,0,18,350
2025-11-11,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,17,29,0,0,9,800
2025-11-11,S002,Mall Express,South,P001,Classic Sneakers,Footwear,8,79,0,0,34,620
2025-11-11,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,13,59,0,0,22,480
2025-11-11,S002,Mall Express,South,P003,Urban Backpack,Accessories,24,49,0,0,18,350
2025-11-11,S002,Mall Express,South,P004,Performance Tee,Apparel,25,29,0,0,9,800
2025-11-11,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,17,79,0,0,34,620
2025-11-11,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,20,59,0,0,22,480
2025-11-11,S003,Riverside Market,West,P003,Urban Backpack,Accessories,20,49,0,0,18,350
2025-11-11,S003,Riverside Market,West,P004,Performance Tee,Apparel,24,29,0,0,9,800
2025-11-12,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-11-12,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,10,59,0,0,22,480
2025-11-12,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,13,49,0,0,18,350
2025-11-12,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,23,29,0,0,9,800
2025-11-12,S002,Mall Express,South,P001,Classic Sneakers,Footwear,8,79,0,0,34,620
2025-11-12,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,16,59,0,0,22,480
2025-11-12,S002,Mall Express,South,P003,Urban Backpack,Accessories,20,49,0,0,18,350
2025-11-12,S002,Mall Express,South,P004,Performance Tee,Apparel,24,29,0,0,9,800
2025-11-12,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-11-12,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,13,59,0,0,22,480
2025-11-12,S003,Riverside Market,West,P003,Urban Backpack,Accessories,22,49,0,0,18,350
2025-11-12,S003,Riverside Market,West,P004,Performance Tee,Apparel,23,29,0,0,9,800
2025-11-13,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,7,79,0,0,34,620
2025-11-13,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,7,59,0,0,22,480
2025-11-13,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-11-13,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,15,29,0,0,9,800
2025-11-13,S002,Mall Express,South,P001,Classic Sneakers,Footwear,7,79,0,0,34,620
2025-11-13,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,20,59,0,0,22,480
2025-11-13,S002,Mall Express,South,P003,Urban Backpack,Accessories,15,49,0,0,18,350
2025-11-13,S002,Mall Express,South,P004,Performance Tee,Apparel,20,29,0,0,9,800
2025-11-13,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-11-13,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,17,59,0,0,22,480
2025-11-13,S003,Riverside Market,West,P003,Urban Backpack,Accessories,17,49,0,0,18,350
2025-11-13,S003,Riverside Market,West,P004,Performance Tee,Apparel,21,29,0,0,9,800
2025-11-14,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,12,79,0,0,34,620
2025-11-14,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,13,59,0,0,22,480
2025-11-14,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,17,49,0,0,18,350
2025-11-14,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,14,29,0,0,9,800
2025-11-14,S002,Mall Express,South,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-11-14,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,18,59,0,0,22,480
2025-11-14,S002,Mall Express,South,P003,Urban Backpack,Accessories,16,49,0,0,18,350
2025-11-14,S002,Mall Express,South,P004,Performance Tee,Apparel,19,29,0,0,9,800
2025-11-14,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,15,79,0,0,34,620
2025-11-14,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
2025-11-14,S003,Riverside Market,West,P003,Urban Backpack,Accessories,21,49,0,0,18,350
2025-11-14,S003,Riverside Market,West,P004,Performance Tee,Apparel,22,29,0,0,9,800
2025-11-15,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,15,79,0,0,34,620
2025-11-15,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-11-15,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,25,49,0,0,18,350
2025-11-15,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,21,29,0,0,9,800
2025-11-15,S002,Mall Express,South,P001,Classic Sneakers,Footwear,24,79,0,0,34,620
2025-11-15,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,15,59,0,0,22,480
2025-11-15,S002,Mall Express,South,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-11-15,S002,Mall Express,South,P004,Performance Tee,Apparel,28,29,0,0,9,800
2025-11-15,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,17,79,0,0,34,620
2025-11-15,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-11-15,S003,Riverside Market,West,P003,Urban Backpack,Accessories,29,49,0,0,18,350
2025-11-15,S003,Riverside Market,West,P004,Performance Tee,Apparel,32,29,0,0,9,800
2025-11-16,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-11-16,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,17,59,0,0,22,480
2025-11-16,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,24,49,0,0,18,350
2025-11-16,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,28,29,0,0,9,800
2025-11-16,S002,Mall Express,South,P001,Classic Sneakers,Footwear,18,79,0,0,34,620
2025-11-16,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,21,59,0,0,22,480
2025-11-16,S002,Mall Express,South,P003,Urban Backpack,Accessories,25,49,0,0,18,350
2025-11-16,S002,Mall Express,South,P004,Performance Tee,Apparel,26,29,0,0,9,800
2025-11-16,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,13,79,0,0,34,620
2025-11-16,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,22,59,0,0,22,480
2025-11-16,S003,Riverside Market,West,P003,Urban Backpack,Accessories,24,49,0,0,18,350
2025-11-16,S003,Riverside Market,West,P004,Performance Tee,Apparel,33,29,0,0,9,800
2025-11-17,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,8,79,0,0,34,620
2025-11-17,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,12,59,0,0,22,480
2025-11-17,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,16,49,0,0,18,350
2025-11-17,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,32,24.65,1,15,9,800
2025-11-17,S002,Mall Express,South,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-11-17,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,15,59,0,0,22,480
2025-11-17,S002,Mall Express,South,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-11-17,S002,Mall Express,South,P004,Performance Tee,Apparel,37,24.65,1,15,9,800
2025-11-17,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,8,79,0,0,34,620
2025-11-17,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
2025-11-17,S003,Riverside Market,West,P003,Urban Backpack,Accessories,24,49,0,0,18,350
2025-11-17,S003,Riverside Market,West,P004,Performance Tee,Apparel,38,24.65,1,15,9,800
2025-11-18,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,13,79,0,0,34,620
2025-11-18,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,11,59,0,0,22,480
2025-11-18,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,15,49,0,0,18,350
2025-11-18,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,32,24.65,1,15,9,800
2025-11-18,S002,Mall Express,South,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-11-18,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,15,59,0,0,22,480
2025-11-18,S002,Mall Express,South,P003,Urban Backpack,Accessories,14,49,0,0,18,350
2025-11-18,S002,Mall Express,South,P004,Performance Tee,Apparel,28,24.65,1,15,9,800
2025-11-18,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,15,79,0,0,34,620
2025-11-18,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,16,59,0,0,22,480
2025-11-18,S003,Riverside Market,West,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-11-18,S003,Riverside Market,West,P004,Performance Tee,Apparel,34,24.65,1,15,9,800
2025-11-19,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,11,79,0,0,34,620
2025-11-19,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,13,59,0,0,22,480
2025-11-19,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-11-19,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,30,24.65,1,15,9,800
2025-11-19,S002,Mall Express,South,P001,Classic Sneakers,Footwear,11,79,0,0,34,620
2025-11-19,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,15,59,0,0,22,480
2025-11-19,S002,Mall Express,South,P003,Urban Backpack,Accessories,16,49,0,0,18,350
2025-11-19,S002,Mall Express,South,P004,Performance Tee,Apparel,31,24.65,1,15,9,800
2025-11-19,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,8,79,0,0,34,620
2025-11-19,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,14,59,0,0,22,480
2025-11-19,S003,Riverside Market,West,P003,Urban Backpack,Accessories,17,49,0,0,18,350
2025-11-19,S003,Riverside Market,West,P004,Performance Tee,Apparel,33,24.65,1,15,9,800
2025-11-20,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-11-20,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,14,59,0,0,22,480
2025-11-20,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-11-20,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,27,24.65,1,15,9,800
2025-11-20,S002,Mall Express,South,P001,Classic Sneakers,Footwear,13,79,0,0,34,620
2025-11-20,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,20,59,0,0,22,480
2025-11-20,S002,Mall Express,South,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-11-20,S002,Mall Express,South,P004,Performance Tee,Apparel,30,24.65,1,15,9,800
2025-11-20,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,10,79,0,0,34,620
2025-11-20,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,18,59,0,0,22,480
2025-11-20,S003,Riverside Market,West,P003,Urban Backpack,Accessories,18,49,0,0,18,350
2025-11-20,S003,Riverside Market,West,P004,Performance Tee,Apparel,37,24.65,1,15,9,800
2025-11-21,S001,Downtown Flagship,North,P001,Classic Sneakers,Footwear,7,79,0,0,34,620
2025-11-21,S001,Downtown Flagship,North,P002,Everyday Hoodie,Apparel,9,59,0,0,22,480
2025-11-21,S001,Downtown Flagship,North,P003,Urban Backpack,Accessories,19,49,0,0,18,350
2025-11-21,S001,Downtown Flagship,North,P004,Performance Tee,Apparel,17,29,0,0,9,800
2025-11-21,S002,Mall Express,South,P001,Classic Sneakers,Footwear,14,79,0,0,34,620
2025-11-21,S002,Mall Express,South,P002,Everyday Hoodie,Apparel,19,59,0,0,22,480
2025-11-21,S002,Mall Express,South,P003,Urban Backpack,Accessories,17,49,0,0,18,350
2025-11-21,S002,Mall Express,South,P004,Performance Tee,Apparel,23,29,0,0,9,800
2025-11-21,S003,Riverside Market,West,P001,Classic Sneakers,Footwear,18,79,0,0,34,620
2025-11-21,S003,Riverside Market,West,P002,Everyday Hoodie,Apparel,16,59,0,0,22,480
2025-11-21,S003,Riverside Market,West,P003,Urban Backpack,Accessories,25,49,0,0,18,350
2025-11-21,S003,Riverside Market,West,P004,Performance Tee,Apparel,23,29,0,0,9,800
